,difot,predicted_difot
152,1,0.8835953357278508
153,1,0.6113937424140863
154,1,0.987638669794695
155,1,0.9916929261741809
156,1,0.9624727953438741
157,1,0.9849382699011253
158,1,0.8088726722874418
159,0,0.9864903265567039
160,0,0.9483726845837216
161,1,0.8246384192029663
162,1,0.592248369428336
163,1,0.9746367372703303
164,1,0.20073422101846983
165,0,0.9702291740938791
166,0,0.8371538376532934
167,1,0.9977968023155488
168,0,0.8838187738697901
169,1,0.8403209787448809
170,1,0.8524842020535286
171,0,0.1577934044219992
172,1,0.5828809795998424
173,1,0.7927359484929396
174,1,0.8161349929585903
175,1,0.08370705748671085
176,1,0.6424738628848223
177,0,0.3622243484742206
178,1,0.7216596148068891
179,0,0.3427460977573811
180,1,0.8655777454872938
181,1,0.7579765629000622
182,1,0.6337170990671899
183,1,0.8825725711045632
184,1,0.78157021817692
185,0,0.7306725810128404
186,0,0.5129214304576181
187,1,0.9793211054376472
188,1,0.8300775845002043
189,1,0.8363722561082821
190,1,0.44707069284313267
191,1,0.7412492050999159
192,1,0.5057563631355801
193,0,0.703104351349764
194,1,0.714522201150076
195,0,0.575874568787112
196,0,0.2598482447087424
197,0,0.9485642340412767
198,1,0.8522948458011962
199,1,0.3883585209397337
200,1,0.9363190270875836
201,1,0.7841613533800853
202,1,0.8653257540286926
203,1,0.8890899434365275
204,1,0.9115947750694734
205,1,0.9552410331638534
206,0,0.7643608553181579
207,1,0.3099738977131575
208,0,0.2988197581118352
209,1,0.6888879238016387
210,1,0.8797666769872134
211,1,0.9828708789926012
212,0,0.9155259958540067
213,0,0.8127799730893857
214,0,0.3436265292225195
215,1,0.9114155722732612
216,1,0.8793014283934637
217,1,0.8745518111288882
218,1,0.8947850428103012
219,1,0.8694777200516554
220,0,0.828012391744277
221,1,0.783427297577157
222,1,0.8347028592182444
223,1,0.9410446480943443
224,1,0.7859687125780652
225,0,0.6946317724562092
226,1,0.7475366916676947
227,0,0.9606259958949365
228,0,0.34024391703098833
229,1,0.8510248245067158
230,1,0.8365362278087781
231,0,0.6096347605543203
232,1,0.8138200712562408
233,0,0.8127958736018084
234,0,0.8114555819596392
235,1,0.9046510484686572
236,0,0.4503380474861541
237,1,0.7181822321577668
238,1,0.8634255612846239
239,1,0.8713993942233089
240,1,0.9916883126264363
241,0,0.4995544609841048
242,1,0.31319511248247245
243,1,0.972227783679419
244,1,0.6584162168336257
245,1,0.7913721453626223
246,0,0.8705188464956457
247,1,0.8237736102620055
248,1,0.8225128743983529
249,0,0.98331190111161
250,1,0.8737540565210595
251,1,0.8394593838097425
252,1,0.7944099642382569
253,0,0.5758143071587197
254,1,0.7794587692298979
255,1,0.8915032466882837
256,1,0.7545787487068142
257,0,0.5517327539573239
258,1,0.8109793262508672
259,1,0.8529535162287555
260,1,0.8640330328732139
261,1,0.8699162102768072
262,1,0.681342841907484
263,1,0.662213684654649
264,1,0.23471773565043338
265,1,0.7776207178447326
266,1,0.7635223418231532
267,1,0.7213822362139086
268,0,0.7947787544963043
269,1,0.8018497861027254
270,1,0.7053578394808397
271,1,0.9925079380165184
272,1,0.9177281036583403
273,1,0.7677868147623388
274,1,0.863886365426719
275,0,0.6134015647995259
276,1,0.6250159318289571
277,0,0.58757778085551
278,0,0.589778921550506
279,1,0.5373032436609895
280,0,0.22328158541096618
281,1,0.9872914275218545
282,1,0.9697123899990623
283,0,0.7437731871343354
284,0,0.4312859459039168
285,1,0.1840542522480255
286,0,0.9456530600390841
287,1,0.7080475192862158
288,1,0.7005684239092265
289,1,0.48424334336815406
290,1,0.44815868305433193
291,1,0.9752729207277648
292,1,0.27278426440007747
293,1,0.9202415920592841
294,1,0.23507677125438986
295,1,0.8917927637016673
296,1,0.7694008902564662
297,1,0.08632047513569144
298,1,0.6643407179805082
299,1,0.869720856990578
300,0,0.7937923063102934
301,1,0.837819769025943
302,1,0.5592156628313533
303,0,0.6828849875196202
304,1,0.7839955549609493
305,0,0.8498812591615187
306,0,0.5623129120150874
307,0,0.9087994769981173
308,0,0.8192847069995888
309,1,0.8179871485843214
310,1,0.6199896940488266
311,1,0.670326323724071
312,0,0.9694731945044982
313,1,0.7873257904567008
314,1,0.6653976690101664
315,1,0.9150305242383386
316,1,0.9705972231983316
317,1,0.32509260785727073
318,1,0.4268428956442906
319,1,0.689245201128152
320,1,0.7562608610249637
321,0,0.8876003404412959
322,1,0.6858627219731134
323,0,0.933405154851256
324,1,0.5341917038918352
325,1,0.7106778854912178
326,0,0.47247223518047576
327,1,0.15119004625552557
328,1,0.7366452354946547
329,1,0.8349439610173797
330,1,0.454672785084148
331,0,0.5962231618154816
332,0,0.5873554819735627
333,0,0.8387978861462243
334,1,0.6965747804619675
335,1,0.9555734405554451
336,1,0.5140433117285648
337,0,0.7923081112140083
338,1,0.7249818481145096
339,0,0.9918591405265865
340,1,0.5147970355379553
341,1,0.901944287869644
342,1,0.17149185582701174
343,1,0.2580881737666018
344,0,0.6808653156702427
345,1,0.7024714691516415
346,0,0.9843464589515444
347,0,0.8726300261869994
348,1,0.883818417441203
349,1,0.3397258029070822
350,1,0.8678491399450008
351,0,0.5249654072509453
352,1,0.5959118262911354
353,1,0.80847910381108
354,1,0.9935620999987885
355,0,0.5535906015771537
356,1,0.7545847395213993
357,1,0.13431831386293563
358,0,0.6904284023585453
359,1,0.5732983964065363
360,1,0.8787782991479137
361,1,0.7212464274674153
362,1,0.706185497496997
363,0,0.7705808851135519
364,0,0.6581101904134462
365,1,0.7699516554856811
366,0,0.470096287881785
367,1,0.7652182391703852
368,1,0.7272046761624318
369,1,0.7366734347859846
370,1,0.7374300860292369
371,0,0.9436812811295214
372,1,0.7402809822963196
373,0,0.8734123545198712
374,1,0.8964879593953725
375,1,0.8970301423316845
376,0,0.7454311423699261
377,1,0.6573134148292251
378,0,0.7468049724992548
379,1,0.7288764732100795
380,1,0.8583455784213002
381,1,0.5780509139405152
382,1,0.6619879397349999
383,0,0.9049852417694212
384,1,0.5480266963983266
385,0,0.5288295053531671
386,0,0.5984146378344956
387,1,0.4804402462144714
388,0,0.3635012836345817
389,1,0.5852208842782465
390,0,0.7738958017845714
391,1,0.885724995333085
392,1,0.18307047329092174
393,0,0.634825793010181
394,1,0.7604749913040342
395,0,0.9222028244298214
396,1,0.5821736992916259
397,1,0.12980395472171619
398,0,0.1989458145663888
399,0,0.7496478206256687
400,0,0.8020851968580608
401,0,0.9848866972980161
402,1,0.09466860486545021
403,0,0.6513899887043301
404,0,0.6915165750361161
405,1,0.7592874020175223
406,0,0.9452619767938576
407,1,0.7662136046308217
408,1,0.6878435362732216
409,1,0.616060288032678
410,1,0.8475360865744856
411,1,0.8585914085946063
412,1,0.7821295985674811
413,1,0.7693977356401084
414,1,0.8624747957976354
415,1,0.45136465671486936
416,1,0.7539629621020274
417,1,0.4078605456201557
418,0,0.7739354607236424
419,1,0.8307018559980184
420,1,0.5847486225724775
421,1,0.7850773883983505
422,0,0.5540345478556654
423,1,0.7888759891283196
424,1,0.5914247226416522
425,0,0.7825465595901295
426,0,0.8892973358089751
427,0,0.983548379870276
428,1,0.45574142095960457
429,1,0.596783777036641
430,1,0.8287861787545218
431,0,0.9088984271175603
432,1,0.8374015546847458
433,0,0.9481280562179492
434,1,0.8628083239491525
435,0,0.5562625350917045
436,1,0.6425778751687334
437,1,0.8658458998161075
438,1,0.5491829786928991
439,1,0.5475639562939724
440,1,0.9113106368001281
441,0,0.8732611896500714
442,1,0.8069324920951528
443,0,0.5017393426937587
444,1,0.7352562118214074
445,1,0.8728267491743441
446,0,0.6124986215332737
447,0,0.7926226938866611
448,0,0.4990562883772321
449,0,0.8531896848393818
450,1,0.8540273284192621
451,1,0.14603434373696095
452,1,0.7847727765083025
453,1,0.8013895853121202
454,1,0.8950853989269872
455,0,0.16550186258706123
456,1,0.9274907887041208
457,1,0.8765176270454937
458,0,0.9014748199896017
459,1,0.8815075728372941
460,1,0.7426312109214663
461,0,0.8838199925507836
462,1,0.708014291508389
463,1,0.3908227364810157
464,0,0.6339223638673438
465,1,0.8079956081395119
466,1,0.9411552944201153
467,0,0.7388797614823785
468,0,0.8840354236591638
469,0,0.7833181232527773
470,0,0.8176498005862054
471,0,0.5340274981383412
472,0,0.8847320455942521
473,1,0.4001971166347688
474,1,0.6493143415681146
475,1,0.9644429295309379
476,1,0.5592097811567271
477,1,0.7951026912175413
478,1,0.7937036473609127
479,1,0.8470992462982782
480,0,0.8631254357471264
481,1,0.9560696179595384
482,1,0.7259544600586175
483,0,0.43724521728585086
484,1,0.8831357818023045
485,0,0.7504247956935076
486,1,0.9850591652973651
487,0,0.5984672803496559
488,1,0.887480709289428
489,0,0.660094692087403
490,1,0.13346938360712385
491,1,0.11821437294538036
492,0,0.984690421091784
493,1,0.9689776702729618
494,1,0.806663544355257
495,1,0.6992079362247531
496,1,0.7755253541041361
497,1,0.06947693817627995
498,1,0.06986730465358944
499,1,0.5712279751872044
500,1,0.2188970733063897
501,1,0.9160342501710977
502,0,0.578583786927538
503,1,0.5239211663448606
504,0,0.6606418289963637
505,1,0.5114291785161412
506,0,0.13297028451577925
507,1,0.8583215294673696
508,1,0.3949934187364899
509,0,0.40406526071600946
510,0,0.39729726144879807
511,1,0.6986485672744895
512,1,0.5573132875415028
513,1,0.7914405887708644
514,1,0.8760503192461925
515,0,0.796515981292113
516,1,0.771473565366978
517,1,0.30558030922698937
518,1,0.8474377284935797
519,1,0.9964914390932432
520,0,0.6946300922748653
521,0,0.2622000108972663
522,1,0.7862953154649168
523,0,0.8585847228804754
524,1,0.5294844116509775
525,0,0.6925108254339888
526,1,0.7538005817059324
527,1,0.8838228188315157
528,1,0.8807210066578882
529,1,0.9914538733417251
530,1,0.4317700309357047
531,0,0.9777807117813244
532,1,0.8760571859697235
533,1,0.6144609895836117
534,1,0.9153656797138264
535,1,0.8456032194949358
536,1,0.6587309809797914
537,1,0.08890831977250876
538,0,0.9237354000022158
539,0,0.6819805104913282
540,1,0.32891610305582747
541,1,0.7062719667121717
542,1,0.4236872238595847
543,1,0.4320629576048508
544,1,0.48859614656467604
545,1,0.7137363774827995
546,1,0.5625499914582529
547,1,0.7366219232884134
548,1,0.6205722985573743
549,1,0.7355682806335296
550,0,0.45280555616639545
551,1,0.5136668932960745
552,1,0.978843659435121
553,1,0.9039146660725079
554,0,0.7247112485456471
555,0,0.7205190095027673
556,0,0.8577512763277373
557,1,0.38075846872383773
558,0,0.7823224073614401
559,1,0.668082268776224
560,1,0.7256146862383841
561,0,0.8692911969718005
562,1,0.6324999043015657
563,0,0.9224025107397713
564,0,0.9327483524890317
565,1,0.8660333470488856
566,1,0.4203586281328691
567,1,0.9241107969764579
568,1,0.6894102434542703
569,1,0.677178934648425
570,1,0.8121739228304868
571,1,0.6967139852524175
572,0,0.9182653569682518
573,1,0.7980336172425826
574,1,0.10318460010732472
575,0,0.6821014103432164
576,0,0.6476394450392473
577,1,0.8239435334574076
578,1,0.7821472228965181
579,0,0.44763148113825413
580,1,0.7547567858270751
581,1,0.17576064017713888
582,1,0.991960499864207
583,0,0.7329831416721865
584,0,0.8813182403186841
585,1,0.6949678668547548
586,0,0.8532732440556338
587,1,0.7323318082256828
588,1,0.8473125574584418
589,1,0.6224472253023665
590,1,0.764775332091752
591,0,0.6447793003066349
592,1,0.7522985014834962
593,0,0.7067562115466864
594,1,0.9611080437195416
595,1,0.7005143602366922
596,1,0.6562172565283196
597,1,0.025451838254909525
598,0,0.749752352397992
599,1,0.865441502476306
600,1,0.8147852197036678
601,1,0.6559879830680948
602,1,0.9781149972211421
603,0,0.8538680535636038
604,0,0.7905988530381381
605,1,0.691654411731729
606,1,0.9128862359776383
607,1,0.928554296500293
608,1,0.558786406892898
609,1,0.7901949743384459
610,1,0.9024819253942877
611,1,0.7851958356915831
612,0,0.6338916834344649
613,1,0.910438926381882
614,0,0.8897041370717831
615,1,0.8516363175717551
616,1,0.6412118799395768
617,1,0.8944432107921673
618,1,0.8340642416747608
619,0,0.6516031620279519
620,1,0.6902268026747801
621,1,0.4421269189375421
622,0,0.7006812387175703
623,1,0.797982113746942
624,1,0.5598225894744518
625,1,0.6798582864140768
626,1,0.38477184352512855
627,0,0.13272945623855906
628,1,0.8128648881247216
629,1,0.05977242366007853
630,1,0.8674644922101113
631,0,0.32722006650719715
632,1,0.5713849982750678
633,0,0.6101001599383308
634,0,0.6838634820625905
635,1,0.7248354711616022
636,0,0.598774870848728
637,1,0.8670429317259438
638,1,0.5610178947549151
639,1,0.6833316914828012
640,1,0.8009858043463194
641,1,0.9049703553298992
642,1,0.7961499741763328
643,1,0.8135244777158763
644,1,0.6860658689751279
645,0,0.8982997796183633
646,1,0.45883398082706106
647,1,0.6161637272019342
648,1,0.9321983197847039
649,1,0.9516949433571543
650,1,0.7224029401424135
651,1,0.4067826876455096
652,0,0.6313318813673858
653,0,0.9110629830579534
654,0,0.8935610701814275
655,1,0.9766944354694783
656,1,0.6232322098485257
657,1,0.619182540555153
658,1,0.7561241622978313
659,1,0.7816950899569743
660,1,0.8511365995125593
661,1,0.5280762321470317
662,1,0.831770031480387
663,1,0.7392782644519523
664,0,0.676070674412587
665,0,0.8634071542495436
666,0,0.9873752735235156
667,1,0.8916073553301606
668,1,0.0026118126907183526
669,1,0.8537661526582312
670,1,0.9245920434543158
671,0,0.7602248138844105
672,1,0.49253821547980037
673,1,0.9537644440875869
674,1,0.7819613135154494
675,1,0.8451898550985079
676,1,0.9852901919439276
677,1,0.3666714367454627
678,1,0.6989721695464676
679,1,0.9732117793244899
680,1,0.10970344608660207
681,0,0.7162002130251608
682,0,0.9869818279512704
683,0,0.7636553836485933
684,1,0.7651503977901299
685,1,0.8818382670174748
686,1,0.35901911477222903
687,0,0.6407146370754729
688,0,0.6994393455042492
689,0,0.8006242392694302
690,0,0.7999870890981332
691,1,0.8727081598170067
692,1,0.7158649494346063
693,0,0.6488485409649951
694,0,0.8733280091718366
695,1,0.5947479081004144
696,0,0.7846547735593167
697,1,0.588856753195729
698,0,0.845144301595252
699,1,0.9286253257904825
700,1,0.816634555335096
701,0,0.8204322203489707
702,1,0.8300448487129285
703,1,0.43796317336055496
704,0,0.9721328032120045
705,1,0.55761948063513
706,0,0.7830437619888986
707,1,0.7276330874013931
708,1,0.797569566287549
709,0,0.35393097852030814
710,1,0.7700470245515705
711,0,0.6257038088310473
712,1,0.8295858995993712
713,0,0.8851797588975271
714,1,0.582051440471221
715,0,0.6622784486633756
716,1,0.6106789423551559
717,1,0.9899199610182193
718,1,0.5575929500758762
719,1,0.4253592917415058
720,1,0.9565232810554266
721,1,0.6207594718114714
722,1,0.816878048466426
723,1,0.6869892332979203
724,1,0.7885545212807364
725,1,0.8922710989048634
726,0,0.6019764792371215
727,0,0.2556554487429918
728,0,0.8246445921935771
729,1,0.7596021047257402
730,1,0.5931763450615788
731,1,0.6455929272030464
732,1,0.8774546256600524
733,0,0.7853255585358541
734,1,0.8581821875227392
735,0,0.471396127929528
736,1,0.7248132069807297
737,1,0.5573269145456676
738,1,0.2811311088366118
739,1,0.7189558511691093
740,1,0.5318917818904503
741,1,0.4076275562368937
742,1,0.8922389619833887
743,1,0.8806802358459961
744,1,0.8112376668791421
745,0,0.6318508515022709
746,1,0.8430043956331592
747,1,0.540483477189025
748,1,0.7423281589698957
749,1,0.9694993260588214
750,1,0.7170568391514409
751,0,0.552846236245042
752,1,0.868901063522775
753,1,0.8557024804784793
754,0,0.6935122141640132
755,1,0.9844071033284203
756,1,0.906881147000277
757,1,0.15491556737887152
758,0,0.8387638486951854
759,0,0.4633683980756866
760,0,0.7736383539149148
761,1,0.7065384676948016
762,1,0.6949285991314114
763,1,0.5645081661478764
764,1,0.8370955402696066
765,1,0.8084311349310174
766,0,0.7824282231638793
767,0,0.8518111473300072
768,1,0.8137602589080569
769,0,0.811894570625815
770,1,0.6697910099840387
771,1,0.6695336864586577
772,1,0.24038789740457303
773,0,0.8128314038866448
774,1,0.8986202900030291
775,1,0.9256517794258013
776,1,0.8033548936543231
777,1,0.8394791802379733
778,1,0.6864282957546337
779,1,0.8508676432336372
780,0,0.6425787424836499
781,0,0.8255945575341267
782,1,0.7708652415743752
783,0,0.7387022847916463
784,0,0.7111280912092436
785,0,0.7040631414590702
786,0,0.8124883267807582
787,0,0.46454751286685303
788,0,0.7785299404951224
789,0,0.6956653841606082
790,0,0.7670635736714907
791,1,0.18476275671857428
792,0,0.18592148840822814
793,1,0.819999341323592
794,1,0.33602771475469706
795,1,0.8221690676902276
796,1,0.8318844078515296
797,1,0.9323027861410231
798,1,0.4935236927854919
799,1,0.8690743311416189
800,0,0.7966664166225809
801,1,0.656036648189791
802,1,0.7713096073976651
803,1,0.4353017976851043
804,1,0.47398910742810396
805,1,0.9154626095626731
806,1,0.767569979071045
807,1,0.9564171247534604
808,0,0.14906472823309455
809,0,0.13031705649211048
810,1,0.4012411029006759
811,1,0.2559529308918484
812,1,0.9284553933996577
813,1,0.848530395075413
814,0,0.5254725659378768
815,0,0.49756952193827403
816,0,0.5756581410330013
817,1,0.42597022323231876
818,1,0.2255555088451244
819,1,0.9193089860561324
820,1,0.9207078722542803
821,1,0.8257541586008939
822,1,0.7940509336821908
823,0,0.545086322717308
824,1,0.963864924241768
825,1,0.6174103045903788
826,0,0.8863450267871934
827,1,0.2596999604010071
828,1,0.7754955216995726
829,0,0.8005858954552862
830,1,0.6180740674259549
831,0,0.7234696518690016
832,1,0.8121846677488668
833,1,0.8763292886043228
834,1,0.982390172577613
835,1,0.9882797769075828
836,0,0.5197550171799358
837,1,0.17712356009914582
838,0,0.5555404846370068
839,0,0.9745976949922093
840,0,0.95376057735584
841,1,0.9601844288570925
842,1,0.6427951441358524
843,0,0.8288107998553734
844,1,0.5427722217197364
845,0,0.8781339890254254
846,1,0.8017791552370543
847,1,0.880797913410891
848,0,0.9060963078872513
849,1,0.5919600831694823
850,1,0.9625971470095902
851,1,0.522168414121105
852,1,0.8305035599855047
853,1,0.10840922463081855
854,1,0.846929281910482
855,1,0.9748490788433549
856,0,0.6119214932259899
857,1,0.7054053049087189
858,0,0.8131408420095165
859,1,0.979241461167854
860,1,0.8527290127489779
861,1,0.7789271721824833
862,0,0.8079399311677515
863,1,0.6433035439132545
864,1,0.5378656811757271
865,0,0.6644740846029519
866,1,0.749314803649611
867,1,0.795765485600815
868,0,0.8557247357851004
869,1,0.8646895364651059
870,1,0.5203665199157965
871,1,0.43278250886516945
872,0,0.8941105416987732
873,1,0.8826599233699277
874,1,0.6324969988994272
875,0,0.8771742761578115
876,1,0.9630554773722465
877,1,0.9887081672669981
878,0,0.49739295257383864
879,0,0.9219754655558722
880,1,0.29234792712080376
881,1,0.940817628484647
882,0,0.8472093119418761
883,1,0.5375379259982679
884,1,0.8000675144608941
885,1,0.7787019244004156
886,1,0.6854921940064453
887,1,0.7699073387677797
888,1,0.7263210959870786
889,0,0.6111897815490442
890,1,0.32675563674665864
891,1,0.7671400697319674
892,1,0.15761983152787407
893,1,0.6972790491179176
894,0,0.7341945358438143
895,1,0.9097291368874018
896,0,0.22085150624614666
897,0,0.832251187637206
898,1,0.5573650265349807
899,1,0.9534844075752762
900,1,0.2510314324312799
901,0,0.7978554487491293
902,1,0.10143246996945486
903,1,0.7258270751079096
904,1,0.20776635430702223
905,1,0.8681339723982364
906,0,0.46225765626586496
907,1,0.8600049401970543
908,1,0.8134200830981781
909,1,0.8009141507480524
910,1,0.5919743638230616
911,1,0.6611335215334838
912,0,0.5598889285011305
913,0,0.6146095290198137
914,1,0.9246801967511697
915,1,0.7578411092413567
916,1,0.34553308605249744
917,1,0.933851098786071
918,1,0.5031188769730811
919,0,0.18354991778834698
920,0,0.7417522064316964
921,1,0.8316079873445873
922,0,0.7815705751500558
923,0,0.7287865404662551
924,0,0.6499918472034342
925,0,0.9123161054672526
926,1,0.966350764830495
927,1,0.7308922004802324
928,1,0.9460587042960854
929,1,0.9491629594731855
930,0,0.8195745890058398
931,1,0.4329523456333885
932,1,0.8021805536579752
933,1,0.826367323726222
934,0,0.36968932953426614
935,1,0.8498720578530959
936,1,0.9757362888262611
937,1,0.6390079269664394
938,1,0.28822022354065446
939,1,0.742887605761551
940,0,0.7521926738739381
941,0,0.7442288676436992
942,1,0.9474487602366589
943,0,0.8089083672133482
944,0,0.9796873375637604
945,1,0.6458158276389061
946,1,0.5726196326040625
947,0,0.6257694875601839
948,0,0.8651368277382718
949,1,0.9245707129364974
950,1,0.6725988621641732
951,1,0.6406473538185246
952,1,0.9196984889757341
953,1,0.6306296360836827
954,0,0.7081137897707109
955,1,0.593456933713666
956,1,0.030971441596216443
957,0,0.7638664868131666
958,0,0.9863557537800821
959,0,0.9837955255866185
960,1,0.8538662539114296
961,0,0.6965562286951253
962,0,0.7737722373475614
963,0,0.762764903154545
964,0,0.8599274789077352
965,1,0.0819593446651275
966,1,0.8764632143654583
967,1,0.9301054880798783
968,1,0.7312735933640884
969,0,0.8592265250120861
970,1,0.7804419409518907
971,1,0.8264958333904465
972,0,0.8784026699577304
973,0,0.8860546240541256
974,1,0.8775265693017407
